PlantID,Species,Block,Inoculum_type,Root_mass_g,Shoot_Height_cm,Shoot_mass_g,LICOR_E,LICOR_A,LICOR_water_use_eff,iWUE,LICOR_Ci,LICOR_gsw_stomata,Median.Number.of.Roots,Maximum.Number.of.Roots,Number.of.Root.Tips,Total.Root.Length.mm,root_Depth.mm,root_Maximum.Width.mm,root_Width-to-Depth.Ratio,root_Network.Area.mm2,root_Convex.Area.mm2,root_Solidity,Lower.Root.Area.mm2,root_Average.Diameter.mm,root_Median.Diameter.mm,root_Maximum.Diameter.mm,root_Perimeter.mm,root_Volume.mm3,root_Surface.Area.mm2,root_Holes,root_Average.Hole.Size.mm2,root_Computation.Time.s,Average.Root.Orientation.deg,root_Shallow.Angle.Frequency,root_Medium.Angle.Frequency,root_Steep.Angle.Frequency,Root.Length.Diameter.Range.1.mm,Root.Length.Diameter.Range.2.mm,Root.Length.Diameter.Range.3.mm,root_Projected.Area.Diameter.Range.1.mm2,root_Projected.Area.Diameter.Range.2.mm2,Root_Projected.Area.Diameter.Range.3.mm2,Root_Surface.Area.Diameter.Range.1.mm2,root_Surface.Area.Diameter.Range.2.mm2,root_Surface.Area.Diameter.Range.3.mm2,Rott_Volume.Diameter.Range.1.mm3,root_Volume.Diameter.Range.2.mm3,root_Volume.Diameter.Range.3.mm3,LAT.Max.Diameter,LAT.Min.Diameter,LAT.Total.Area,LAT.Total.Perimeter,LAT.Cortex.Max.Diameter,LAT.Cortex.Min.Diameter,LAT.Cortex.Area,LAT.Cortex.Perimeter,LAT.Stele.Max.Diameter,LAT.Stele.Min.Diameter,LAT.Stele.Area,LAT.Stele.Perimeter,LAT.Number.of.Aerenchyma,LAT.Total.Area.of.Aerencyhma,LAT.Average.area.of.Aerenchyma,LAT.Number.of.Metaxylem,LAT.Total.Area.of.Metaxylem,LAT.Average.area.of.metaxylem,LAT.Cortical.Cell.Layers,Li,B,Na,Mg,P,S,K,Ca,Ti,Cr,Mn,Fe,Co,Ni,Cu,Zn,As,Se,Rb,Sr,Mo,Cd,Pb
515,maize,m6,adapted_comm,0.09,43,0.39,0.0014,4.207574,3005.41,133.9351902,162.7655,0.031415,10,42,7232,7562.185019,168.698333,118.406333,0.701882,1943.660987,14428.92096,0.134706,1075.99964,0.592972,0.26774,10.300145,8124.858812,7965.194082,15179.24088,3494,0.620839,1.891,43.470245,0.339339,0.363061,0.2976,7022.867073,466.141007,73.176939,2913.20579,1437.476704,477.54614,9160.1806,4518.804831,1500.255444,1697.778632,3718.363457,2549.051992,851.2324,549.9039,321862.1779,2381.5073,829.3076,529.2018,299459.8128,2211.6166,404.6441,339.0407,107520.3298,1178.3647,3,60044.1969,20014.7323,6,24650.3089,4108.3848,7,10.948,13.902,653.244,3549.643,4079.633,1988.015,42465.707,3826.385,1.99,0.119,39.816,106.926,0.079,0.157,1.159,14.08,5.762,7.69,68.37,75.834,15.677,0.035,-0.078
516,maize,m1,adapted_comm,0.26,49,0.55,0.001682,5.445883,3237.742568,144.5221326,145.6472,0.037682,18,74,11812,11373.56567,176.276,134.535333,0.763208,3757.621517,19251.81096,0.195183,2026.911717,0.914254,0.30527,24.744983,11850.92153,59379.28539,36843.66342,5201,0.647121,2.602,44.441887,0.328443,0.364125,0.307433,10242.90128,574.018051,556.646342,4291.412184,1828.895024,5602.478495,13496.35576,5746.602381,17600.70528,2394.686821,4893.496166,52091.10241,1280.2977,1020.5554,993238.9676,3805.1293,1249.3265,988.5726,934034.7945,3629.5003,542.9678,465.6608,199128.1159,1597.1722,8,19714.8496,2464.3562,9,41076.9943,4564.1105,9,18.969,34.64,193.578,4362.595,1544.656,1733.107,39381.417,3016.398,0.2,0.027,41.957,59.854,0.061,0.331,1.254,18.815,6.492,4.408,73.369,100.386,19.739,0.039,0.033
517,maize,m2,adapted_comm,0.26,50,0.63,0.003431,10.52355,3067.196153,130.4728666,164.8612,0.080657,21,65,15753,14601.83694,241.427,167.216667,0.692618,4337.484157,27172.10605,0.15963,2530.380244,0.728539,0.26774,19.825202,16360.13829,49807.23967,37003.48243,6518,0.726523,3.941,44.347824,0.329911,0.35276,0.317329,13628.27537,499.102171,474.4594,5490.537145,1600.551206,4682.791613,17263.00104,5029.057658,14711.42373,2975.795621,4319.350261,42512.09379,1030.4651,838.8976,624134.4046,3051.4943,989.0714,805.11,577111.6179,2948.1494,545.3936,472.8522,197748.8992,1595.7234,3,121786.1332,40595.3777,7,48839.7106,6977.1015,7,9.613,6.935,26.821,3439.041,1371.485,1379.592,32188.667,2527.561,0.557,0.017,35.567,58.437,0.025,0.185,1.03,11.956,3.303,1.295,66.775,76.663,10.9,0.054,0.567
518,maize,m3,adapted_comm,0.28,55,0.83,0.002355,8.509646,3613.437792,153.9260184,129.9574,0.055284,23,72,18558,16874.01761,233.426,154.813,0.663221,4807.640922,28447.75135,0.168999,1782.55199,0.678045,0.26774,17.579703,19061.37409,44653.38354,39927.87838,6281,1.307585,3.878,43.591434,0.339656,0.359887,0.300457,15754.01421,615.175217,504.828188,6197.535039,1976.081987,4530.147732,19486.73007,6208.450644,14232.69766,3222.028761,5329.716564,36101.63822,1032.802,842.3221,670445.8592,3024.7799,991.8349,807.9468,614404.0859,2878.4731,451.9891,428.3046,149644.093,1381.4672,6,86358.1962,14393.0327,7,32679.6719,4668.5246,9,11.658,18.924,93.976,3417.748,1473.12,1117.518,32513.734,2182.467,0.113,0.018,31.97,42.222,0.049,0.45,0.818,13.975,4.011,2.916,60.914,76.932,9.479,0.038,0.132
519,maize,m4,adapted_comm,0.26,55,0.81,0.001754,5.683186,3240.128848,145.0606463,144.5424,0.039178,19,71,13271,13040.7401,203.454,145.245667,0.713899,4378.324577,21957.51612,0.1994,2455.645626,0.897179,0.338667,27.766535,13743.71992,74078.14229,41021.06612,4601,0.848168,3.138,43.711051,0.336966,0.362266,0.300768,11926.48824,611.764216,502.487644,5307.773857,1962.500578,5782.456761,16688.01673,6166.081571,18166.96782,3111.250828,5280.270641,65686.62083,1427.6638,1216.9211,1326226.448,4305.7073,1366.1145,1160.0741,1227910.109,4129.9798,662.7967,561.1929,287060.579,1926.2819,19,154210.6686,8116.351,12,60033.8294,5002.8191,10,9.949,23.854,10.325,3757.721,1455.37,1977.91,29969.143,3493.36,0.15,0.096,34.176,62.58,0.039,0.2,1.42,14.349,5.659,2,59.197,81.294,20.212,0.048,0.023
520,maize,m5,adapted_comm,0.22,47,0.63,0.001903,7.136623,3750.196006,166.3781182,110.9283,0.042894,23,71,19766,16503.03297,217.043,161.755667,0.74527,4320.502112,23801.89057,0.181519,2615.528819,0.573485,0.254,18.844754,18653.01391,30187.1307,32405.23874,6741,1.129156,3.796,43.121028,0.354496,0.343277,0.302228,15666.0608,537.136942,299.835225,5867.496579,1644.860478,2795.132407,18454.94158,5169.129728,8781.167435,2999.958592,4213.577375,22973.59473,1159.0137,1015.2328,908848.3738,3436.093,1122.0135,980.2711,853907.1082,3318.4456,496.6244,446.7478,173874.2135,1490.1921,13,61590.5324,4737.7333,9,41485.1205,4609.4578,10,7.568,8.896,43.883,3965.274,3060.035,1219.125,35441.963,3962.5,0,0.002,38.639,45.132,0.026,0.152,1.076,23.547,5.63,3.826,66.393,75.208,9.668,0.026,-0.011
521,maize,m6,adapted_comm,0.24,55,0.81,0.002911,10.0967,3468.464445,149.0177847,136.3745,0.067755,24,84,18592,16551.18873,215.773,151.257,0.701001,4663.935117,24898.08282,0.187321,2409.082995,0.743214,0.26774,25.384474,18229.77337,66702.89655,43212.74733,6516,0.792982,3.726,44.252352,0.329329,0.360257,0.310414,15456.57829,496.925297,597.685142,5976.6254,1556.752028,6215.166309,18794.5473,4891.848702,19526.35133,3102.937549,4111.457219,59488.50179,1020.7306,900.2993,718520.6222,3068.2335,1009.3733,871.2426,678616.7016,2964.7033,552.7358,499.3542,212734.4774,1644.9555,7,58812.6864,8401.8123,9,53487.1718,5943.0191,10,13.967,1.563,58.667,3671.174,3211.621,1005.22,37308.653,3657.598,0.248,0.012,34.258,42.685,0.034,0.169,0.954,25.394,5.438,5.277,65.813,86.827,6.078,0.026,0.137
522,maize,m1,adapted_comm,0.23,57,0.64,0.00247,9.081867,3676.869231,161.1917752,117.8624,0.056342,22,59,15533,14412.0009,220.98,161.798,0.732184,4184.826756,28174.98666,0.14853,1365.2177,0.757539,0.26774,23.528347,16553.52967,63634.4315,38696.98722,5119,1.548416,3.629,44.196597,0.330885,0.360174,0.308941,13468.06573,419.292357,524.642821,5209.006233,1356.29043,5746.587258,16378.94255,4262.012527,18056.03214,2626.702512,3694.398888,57313.3301,1244.4631,861.9724,862150.5166,3430.7504,1215.599,833.0743,819589.8475,3339.9488,579.0281,448.7175,202466.6155,1627.9698,7,63251.2314,9035.8902,9,46776.8941,5197.4327,9,13.611,28.522,183.449,3955.466,1119.833,1411.949,35366.243,2519.544,0.61,0.045,31.313,46.549,0.046,0.181,0.987,12.414,3.807,2.524,68.11,83.272,13.086,0.035,-0.059
523,maize,m2,adapted_comm,0.07,44,0.23,0.000633,-0.32559,-514.3601896,-23.21000855,408.0514,0.014028,9,44,5995,5422.191631,177.292,146.219333,0.824737,1326.590537,14098.42342,0.094095,601.99342,0.526542,0.26774,8.970272,6259.640495,4704.399642,9645.768825,1898,1.102623,1.862,44.217518,0.320172,0.37927,0.300558,5175.027065,188.106203,59.058363,2084.934038,600.687394,383.021511,6554.607542,1887.115105,1204.046177,1091.442562,1609.266473,2003.690607,891.52,808.4561,571644.669,2738.3548,868.893,774.3948,528880.63,2629.8901,460.1213,407.0337,145091.3835,1365.0509,0,0,0,8,29430.3778,3678.7972,8,27.18,48.843,308.636,4954.898,4701.257,3970.075,59650.567,4130.953,0.743,0.086,66.082,92.416,0.127,0.645,2.573,43.572,9.163,7.223,98.248,102.642,21.779,0.058,-0.074
524,maize,m3,adapted_comm,0.3,58,0.78,0.002317,8.036531,3468.507121,154.3527638,128.805,0.052066,24,101,20756,19309.37163,207.01,168.486667,0.813906,5528.101847,26059.81974,0.212131,3018.275325,0.789282,0.30527,23.225998,18640.40405,80437.95001,54167.12587,11837,0.284733,4.384,43.730072,0.330325,0.367586,0.302089,17869.0037,741.873737,698.494193,7605.762591,2319.281243,7307.693998,23920.43599,7288.084814,22958.60506,4321.778025,6105.688492,70010.48349,928.5659,851.9418,611790.3222,2814.912,894.9863,819.1372,568278.8994,2715.9953,443.4083,408.0257,142487.3262,1346.9087,12,22919.31,1909.9425,8,30902.4976,3862.8122,8,9.847,11.807,5.642,4743.522,2557.179,1646.63,35092.901,3282.549,0.084,0.017,35.566,74.756,0.035,0.267,1.502,30.84,6.37,5.275,67.875,103.239,8.779,0.023,-0.01
525,maize,m4,adapted_comm,0.21,47,0.42,0.002533,9.205594,3634.265298,161.3205173,117.3458,0.057064,16,71,10778,11550.39643,183.049333,152.569333,0.833488,3690.825952,22165.98703,0.166509,1890.472922,0.867965,0.34909,16.471965,11269.55991,37147.64126,34716.83097,5068,0.723595,2.827,44.885881,0.305928,0.390949,0.303123,10380.44394,726.533475,443.419009,4994.546646,2284.787621,3767.182406,15702.20727,7179.671124,11834.95257,3253.432087,6041.606082,27852.60309,1542.8631,1225.563,1457895.889,4362.6783,1485.8957,1184.6937,1371950.903,4245.7254,736.3627,600.9355,345540.9407,2107.3005,13,125925.1701,9686.5515,12,76192.4814,6349.3734,12,32.26,53.523,149.762,5099.739,1653.205,2419.927,45236.438,3520.753,0.02,0.05,43.691,67.382,0.145,0.247,1.514,14.644,4.149,2.177,76.323,101.59,24.237,0.066,-0.001
526,maize,m5,adapted_comm,0.05,44,0.25,0.003749,10.48613,2797.047213,119.2934177,182.0362,0.087902,12,61,10818,8751.508818,195.918667,142.536333,0.727528,2112.27893,20786.58298,0.101617,970.793757,0.553294,0.26774,14.221228,9697.198988,12218.13323,16802.32766,4079,0.551722,2.461,43.630663,0.33559,0.363176,0.301234,8295.030724,300.904915,155.573179,3183.770489,951.858332,1208.626858,10012.74765,2992.566748,3797.013259,1620.192946,2543.081986,8054.858293,1021.6359,901.7875,703270.6632,3023.0194,986.9606,869.1761,659921.0118,2905.3646,461.1668,401.3243,142910.2428,1352.669,11,153303.8243,13936.7113,10,38920.8126,3892.0813,10,22.107,48.298,160.412,5891.678,5060.999,2777.764,57103.157,7031.567,0.789,0.12,54.05,99.704,0.195,0.309,2.052,20.347,8.161,3.15,98.23,127.139,33.19,0.089,-0.05
527,maize,m6,adapted_comm,0.17,54,0.68,0.002376,7.417844,3121.988215,136.2897826,157.4179,0.054427,15,75,14958,14842.9408,207.518,120.269,0.579559,4067.171077,21602.70231,0.188271,1859.553629,0.892703,0.30527,25.339249,14207.17646,91525.28006,48692.55732,9369,0.305162,3.195,44.138385,0.322027,0.374056,0.303917,13501.33928,691.444288,650.157232,5870.103367,2175.95256,7446.28452,18463.03761,6836.326965,23393.19274,3477.377307,5773.453107,82274.44965,1255.4315,1018.735,930155.0541,3722.8185,1234.8294,986.2505,877372.7433,3584.8359,526.5597,458.071,189108.9197,1554.8483,7,147398.2437,21056.892,9,43370.9128,4818.9903,10,10.083,11.555,23.734,3727.746,1800.848,1252.354,34101.807,2356.549,0.662,0.113,29.328,187.711,0.047,0.287,0.904,16.348,5.635,1.889,66.712,82.14,8.81,0.02,-0.094
528,maize,m1,adapted_comm,0.1,47,0.31,0.002128,5.271342,2477.134398,111.1370623,197.0914,0.047431,16,55,12428,10954.83927,215.519,165.438667,0.767629,2727.818917,25218.76587,0.108166,1532.970052,0.610874,0.26774,17.454481,13265.82333,24174.46617,23336.3913,3866,1.560975,3.117,42.096137,0.369268,0.348233,0.2825,10266.24381,375.116421,313.479036,3586.315837,1206.957928,2631.824615,11276.50027,3791.770158,8268.120877,1640.059635,3267.652218,19266.75432,1010.0206,917.1729,691711.4033,2999.4203,960.3262,871.4424,633482.0184,2871.9179,436.5416,400.9849,134925.6687,1311.9837,10,99949.305,9994.9305,6,29459.9588,4909.9931,9,15.764,20.113,31.965,5542.851,7515.604,2794.578,59605.911,5181.497,0.236,0.013,52.618,144.77,0.068,0.309,1.968,61.341,14.303,17.087,100.926,121.846,19.977,0.049,-0.048
529,maize,m2,adapted_comm,0.11,48,0.36,0.003419,9.935156,2905.866043,127.4604026,169.238,0.077947,16,53,10955,9627.537729,200.702333,170.349333,0.848766,2350.520389,25704.46741,0.091444,1290.015341,0.517198,0.26774,12.022965,11905.32027,12056.79828,16798.78071,2746,1.745338,2.906,43.334997,0.343959,0.35978,0.296261,9266.151495,208.265681,153.120552,3422.63175,661.145824,1260.383291,10762.11895,2077.050865,3959.610888,1623.508999,1761.528637,8671.760647,970.6475,843.7509,649519.1107,2886.0635,950.2527,809.3619,605826.9661,2792.0284,430.0646,407.6626,135351.3585,1315,14,90000.3638,6429,8,31690.5554,3961,9,13.868,32.392,145.201,5850.409,4482.14,1658.108,51916.919,7747.981,6.417,0.298,55.3,166.132,0.125,0.254,1.821,19.842,9.808,4.618,96.364,151.335,23.343,0.07,0.043
530,maize,m3,adapted_comm,0.1,42,0.27,0.00262,7.095809,2708.324046,119.7685751,182.8302,0.059246,15,54,10154,9033.555055,174.921333,147.023667,0.840513,2387.457591,19475.40281,0.122588,1230.918685,0.656265,0.26774,17.532544,9717.513524,19387.93622,20592.32544,4118,0.809577,2.447,43.311375,0.342341,0.36332,0.294339,8385.161451,439.002155,209.391448,3342.7673,1405.274442,1802.70504,10512.43778,4416.522748,5663.364911,1798.539713,3774.550262,13814.84625,790.0762,652.9124,386482.047,2286.6845,749.7997,620.2046,354601.0636,2180.0968,354.8952,312.1274,86721.9508,1054.6157,5,20204.7859,4040.9572,5,20627.7025,4125.5405,6,21.907,45.791,200.162,4516.194,2644.412,2541.696,57041.944,3822.074,3.632,0.339,51.354,307.869,0.143,0.378,1.727,39.463,4.668,3.954,88.374,108.165,21.239,0.054,0.083
532,maize,m4,adapted_comm,0.12,32,0.28,0.003146,9.763079,3103.330896,137.7720563,153.2976,0.070864,13,42,7857,7142.501464,155.871333,159.554333,1.023628,1713.733132,17313.71358,0.098981,1091.800684,0.558491,0.254,13.409714,8090.11364,10822.42111,13771.95836,5058,0.20096,2.25,43.129128,0.352659,0.340217,0.307124,6731.200795,275.899482,135.401187,2437.70165,855.719439,1086.978638,7668.46406,2688.650192,3414.844103,1275.765503,2230.66108,7315.994526,1214.9129,991.4745,899337.602,3681.163,1157.1666,943.4592,831642.2791,3414.1038,521.1263,445.1595,179851.4357,1522.0991,11,98215.5778,8928.6889,10,40586.5959,4058.6596,10,13.176,12.182,120.606,3475.769,4741.25,1804.538,56566.493,3297.948,1.375,0.046,32.342,104.275,0.046,0.187,1.714,25.257,5.02,7.411,91.063,69.86,18.342,0.053,-0.066
533,maize,m5,adapted_comm,0.13,45,0.35,0.002043,7.026726,3439.415565,154.3826431,129.2568,0.045515,9,53,11259,9562.647137,221.657333,126.322667,0.569901,2435.473624,17623.71744,0.138193,1298.364787,0.566559,0.30527,12.156966,10352.62104,11762.38173,18472.27382,3794,0.874722,2.578,43.267776,0.337823,0.366045,0.296132,9104.783738,315.23352,142.629879,3802.436571,969.303377,1104.643547,11955.49247,3046.441302,3470.340052,2076.543679,2511.864768,7173.973283,1059.9093,889.1553,754384.8797,3171.1528,1018.2076,857.8237,709382.3868,3075.5064,494.106,437.6638,168252.4262,1465.7576,9,131553.4282,14617.0476,7,42390.1159,6055.7308,8,12.916,14.214,56.67,3960.103,1755.037,1935.12,38803.636,2920.075,0.174,0.042,35.851,66.744,0.052,0.212,1.216,17.9,3.637,2.789,78.928,82.168,18.099,0.031,-0.098
534,maize,m6,adapted_comm,0.04,27,0.09,0.002723,7.029814,2581.643041,114.5835276,190.8109,0.061351,8,36,1302,1226.129782,35.136667,89.492667,2.546988,365.574538,2116.009209,0.172766,63.946109,0.65868,0.378641,5.524784,1172.46851,1204.6238,2809.683201,720,0.085556,0.297,44.976997,0.292602,0.411804,0.295594,1141.232564,82.56536,2.331858,608.892391,272.294607,12.247302,1915.768431,855.438737,38.476033,404.40083,749.655857,50.567112,1224.2979,1017.933,983590.459,3558.8613,1174.9452,996.6687,918801.9371,3434.0606,544.4724,432.3146,185444.1042,1556.981,2,5380.979,2690.4895,7,33202.4247,4743.2035,10,21.418,79.163,475.88,3936.436,3281.654,4726.291,53095.987,3576.775,0.833,0.12,49.808,126.814,0.161,0.428,4.282,40.458,6.157,5.014,85.973,91.799,40.829,0.085,-0.041
535,maize,m1,adapted_comm,0.3,65,0.83,0.002497,6.421201,2571.56628,114.7667739,190.7761,0.05595,21,85,20624,18512.68954,235.754333,164.380333,0.697253,4797.105101,32497.70203,0.147614,1684.613118,0.589879,0.26774,16.242987,21421.27156,35213.25606,37859.91151,8586,0.667422,4.396,42.809001,0.360544,0.341796,0.29766,17506.16898,550.951797,455.568764,6439.54503,1809.34316,3795.07418,20252.00653,5685.327818,11922.57716,3130.581741,4980.38495,27102.28937,1351.3756,1118.0227,1184909.884,3901.0448,1312.9867,1076.2374,1130220.058,3815.0309,652.4123,567.8364,288507.2776,1924.7047,5,4667.336,933.4672,8,77527.7887,9690.9736,12,9.01,21.171,67.411,3459.477,2833.83,1484.296,40832.439,3420.35,0.294,0.009,51.423,65.029,0.062,0.072,1.303,19.26,6.296,3.254,86.469,72.166,12.915,0.042,0.013
536,maize,m2,adapted_comm,0.21,57,0.69,0.002864,7.652502,2671.962989,116.8213904,187.267,0.065506,30,90,23747,20117.87684,219.752333,157.734,0.717781,4688.280946,29094.1031,0.161142,2028.261176,0.508376,0.254,15.505331,22979.33976,26194.13326,35088.62523,10337,0.54728,4.518,43.444784,0.347774,0.344007,0.308219,19334.48828,475.079446,308.309118,7058.830808,1542.103431,2559.790125,22201.79732,4845.010055,8041.81785,3417.062567,4220.296887,18556.77381,1333.3844,980.8915,1052732.018,3732.7798,1301.6902,961.3755,1014325.639,3663.644,653.6948,526.8721,271599.3929,1868.0425,14,144970.7483,10355.0534,13,70577.1649,5429.0127,9,12.733,28.034,207.717,4289.856,2305.561,1487.778,41466.788,4770.445,0.104,0.031,39.554,43.271,0.075,0.124,0.913,11.387,6.853,3.42,76.1,92.808,14.097,0.032,-0.052
537,maize,m3,adapted_comm,0.26,50,0.63,0.00263,8.498446,3231.348289,143.649465,145.0617,0.059161,24,79,19744,17470.77862,211.963,169.714333,0.800679,4722.336433,27577.4323,0.171239,2464.722669,0.641375,0.26774,23.85813,19118.15782,44628.80605,38758.13899,7845,0.772259,4.107,44.023501,0.33105,0.363038,0.305912,16469.36634,630.427715,370.984559,6634.694548,1969.834681,3725.659883,20863.89095,6188.418164,11705.82988,3578.752844,5172.415804,35877.6374,1019.4395,829.1647,655927.107,2992.7153,996.9694,802.6447,622612.829,2907.0039,462.9499,404.6121,148247.7747,1378.1046,5,81485.1794,16297.0359,6,38239.5239,6373.254,7,12.298,25.241,114.994,3731.659,2264.651,2614.262,30549.1,2419.268,0.711,0.022,26.664,79.258,0.06,1.206,1.38,28.543,8.543,4.722,52.512,73.781,10.863,0.056,0.222
538,maize,m4,adapted_comm,0.24,55,0.65,0.002035,6.517216,3202.563145,143.3615486,146.5755,0.04546,18,61,12558,12562.04795,179.662667,138.853333,0.772856,4086.531253,18190.87401,0.224647,2128.033378,0.834698,0.35921,16.841007,11151.0334,39790.67402,36495.4952,7412,0.347753,2.911,43.743231,0.320751,0.385579,0.293669,11464.9879,664.702547,432.357495,5652.916379,2080.142315,3878.12806,17775.70268,6536.293891,12183.49862,3597.730394,5481.933977,30711.00965,1250.1897,1066.5584,1043473.148,3796.7106,1230.1928,1049.5918,1009693.892,3744.5419,547.9908,497.7934,212098.0225,1641.8353,9,41161.1154,4573.4573,10,43969.0048,4396.9005,10,12.289,31.533,100.016,3932.447,1031.307,1366.639,31537.868,3186.142,1.006,0.071,32.926,54.849,0.062,0.225,0.913,11.764,3.312,1.48,60.768,87.529,15.881,0.035,0.129
539,maize,m5,adapted_comm,0.19,59,0.78,0.002805,5.901235,2103.827094,92.5117967,225.7581,0.063789,25,90,16400,16836.2095,203.919667,158.326667,0.776417,4256.339158,21830.35419,0.194973,2667.620113,0.603956,0.26774,13.585769,17647.24217,27517.37085,35168.87639,10269,0.526912,3.77,43.88917,0.335775,0.356903,0.307322,15823.85472,652.350933,360.003848,6333.593845,2058.745759,2794.717556,19919.78278,6468.067871,8781.025742,3580.090897,5483.5511,18453.72885,1333.0186,1181.0975,1240578.197,4000.057,1305.4383,1147.4501,1175806.314,3891.9004,624.8907,531.2428,258783.4002,1820.0261,5,31963.2558,6392.6511,12,72560.0201,6046.6683,11,14.767,7.095,78.517,3665.824,3114.526,1377.817,42896.589,3190.287,1.462,0.033,39.889,45.341,0.034,0.142,0.798,11.645,5.101,4.37,75.543,70.496,10.055,0.041,-0.042
540,maize,m6,adapted_comm,0.2,53,0.73,0.002365,8.000198,3382.747569,150.0496652,135.5104,0.053317,23,68,17140,15094.5779,213.106,172.296667,0.808502,3734.24522,26201.02914,0.142523,1981.599979,0.50975,0.254,14.51237,18541.59829,19080.72381,26044.6694,5106,1.60775,3.669,43.281437,0.351332,0.348901,0.299766,14538.29851,331.513161,224.766228,5340.381573,1051.631141,1894.241754,16789.93675,3303.796668,5950.935977,2550.113014,2810.853472,13719.75732,1009.6764,810.7398,618531.1054,2863.41,984.7327,785.2771,575892.3238,2779.5937,450.7214,418.3516,147778.6376,1375.113,5,90408.4899,18081.698,7,35132.1264,5018.8752,7,8.375,7.081,103.906,3705.473,4133.799,1189.033,39316.45,3458.729,0.274,0.29,37.217,43.288,0.022,0.214,1.079,15.336,5.877,5.408,70.361,66.905,8.016,0.037,0.072
541,maize,m1,adapted_comm,0.25,49,0.73,0.002448,7.457142,3046.218137,136.1065542,157.1904,0.054789,23,72,3922,15735.35226,235.204,178.943,0.760799,4869.941873,28851.76846,0.168792,1733.41768,0.694856,0.338667,18.782456,19977.60325,33284.25252,35756.38051,6817,1.010484,4.54,44.326136,0.319533,0.375497,0.30497,14697.35052,723.225797,314.775935,6263.829394,2251.297177,2863.072286,19687.88954,7073.884113,8994.606861,3591.348022,5883.905612,23808.99888,1128.7952,846.9623,744322.2373,3281.2507,1097.2817,817.8218,707560.3795,3125.3321,578.7742,507.4791,226159.6552,1708.0659,10,55362.3336,5536.2334,9,55809.747,6201.083,7,13.081,32.672,113.009,3906.985,1650.453,1852.062,32233.639,2855.919,1.485,0.129,33.896,61.082,0.052,0.302,1.285,16.055,4.591,1.82,64.328,82.447,15.118,0.036,-0.049
542,maize,m2,adapted_comm,0.22,54,0.76,0.003229,9.018742,2793.044906,122.814255,176.9682,0.073434,16,67,2706,11129.33312,233.002667,178.943,0.767987,3745.406488,28104.76458,0.133266,2201.90599,0.751397,0.30527,16.203218,14667.27044,29117.92905,27266.84557,4388,1.046469,3.735,44.882977,0.324834,0.35388,0.321287,10373.20423,409.647782,346.48111,4337.681603,1305.949569,3033.747397,13632.97402,4103.073012,9530.798536,2456.525723,3514.77338,23146.62995,860.8447,719.5314,493486.8968,2534.0659,824.0672,687.0738,450830.0892,2421.0234,403.9746,361.4648,114027.5769,1207.324,9,37918.2922,4213.1436,9,29788.1237,3309.7915,7,7.101,38.042,58.192,3439.262,2953.43,1489.376,31586.788,5072.261,0.513,0.025,58.453,66.396,0.071,0.094,1.174,10.481,7.639,2.951,60.437,81.574,15.389,0.045,-0.048
543,maize,m3,adapted_comm,0.16,45,0.53,0.002249,8.448918,3756.744331,164.9148579,112.5367,0.051232,23,83,2769,10320.92629,119.676333,144.145,1.204457,3285.871564,11460.61418,0.28671,1540.943155,0.807321,0.34909,15.200673,10983.49167,25993.10312,28293.62679,8207,0.34155,2.398,44.451515,0.316483,0.379104,0.304412,9327.233813,697.462796,296.229681,4358.245227,2190.481952,2452.933268,13703.51523,6882.509705,7707.601855,2799.280105,5792.638791,17401.18422,1447.4904,1286.1365,1425941.879,4435.8663,1402.3766,1252.9369,1328199.136,4254.3784,712.6407,681.2794,377928.038,2194.2286,14,145281.8118,10377.2723,13,77415.9355,5955.072,12,15.11,22.487,85.787,3964.912,1462.409,1425.492,32736.6,2902.358,0.438,0.026,35.914,45.794,0.046,0.189,1.033,12.651,3.927,4.91,60.83,83.018,16.5,0.038,-0.095
544,maize,m4,adapted_comm,0.24,54,0.78,0.001171,3.531222,3015.561059,132.2951446,166.0063,0.026692,24,77,4603,15816.82755,236.304667,175.641,0.743282,4130.769516,26601.7649,0.155282,2382.961184,0.580249,0.26774,15.914181,21108.49889,27121.64209,30495.9754,7666,0.638161,4.417,43.69052,0.332917,0.367692,0.299392,15098.2284,367.788499,350.810643,5594.038498,1157.85205,2950.947401,17585.46546,3637.920208,9272.589733,2812.358525,3068.089304,21241.19426,978.5249,883.2861,672119.963,2966.6079,930.4408,834.4008,597977.8185,2788.9185,512.9669,466.7192,186061.1468,1543.3603,10,79347.9482,7934.7948,7,41581.2589,5940.1798,9,8.77,27.535,59.138,5035.422,2712.455,1384.366,36748.39,6077.564,0.844,0.083,48.227,52.007,0.049,0.175,1.174,14.704,6.217,4.881,76.131,107.018,12.2,0.062,0.278
